"Entry","Difficulty","Status","Count","RawScore","SE","Infit","Infit_Z","Outfit","Outfit_Z","Displacement","PointMeasureCorr","Weight","ObservMatch","ExpectMatch","PostHocDiscrim","Group","Model","ItemID"
30,-0.02,2,202,165,0.26,0.78,-1.56,0.71,-0.88,0.01,0.73,1,87.3,84.2,1.22,1,"R ","E05RI1L03"
31,1.06,2,202,147,0.23,1.17,1.34,1.25,1.11,-0.02,0.65,1,76.9,79.7,0.77,1,"R ","E05RI1M05"
32,1.66,2,202,135,0.22,1.21,1.86,1.23,0.99,-0.04,0.64,1,72.4,77.1,0.67,1,"R ","E05RI1H12"
1,-2.02,2,198,185,0.4,0.95,-0.1,0.5,-0.3,-0.58,0.6,1,94.9,93.2,1.05,1,"R ","E05RL7L02"
2,-0.28,2,198,170,0.29,1.27,1.59,2.32,2.49,-0.32,0.6,1,83.1,85.7,0.63,1,"R ","E05RL7M07"
3,-1.08,2,198,175,0.33,1.11,0.63,0.82,-0.11,-0.03,0.66,1,87.3,89.4,0.94,1,"R ","E05RL7H11"
4,-2.44,2,198,185,0.44,0.83,-0.5,0.63,-0.11,-0.14,0.62,1,95.8,94.5,1.09,1,"R ","E05RF3L02"
5,-0.17,2,198,167,0.29,1.18,1.1,1.35,0.94,-0.16,0.66,1,83.9,85.3,0.81,1,"R ","E05RF3M05"
6,0,2,198,161,0.28,1.15,0.94,1.41,1.12,0.15,0.69,1,83.1,84.7,0.82,1,"R ","E05RF3H12"
12,-1.99,2,198,180,0.4,0.83,-0.63,0.3,-0.69,0.27,0.7,1,94.1,93.1,1.16,1,"R ","E05RL7L01"
13,0.44,2,198,163,0.27,0.92,-0.47,0.77,-0.69,-0.44,0.72,1,83.9,83.5,1.11,1,"R ","E05RL7M06"
14,-0.58,2,198,170,0.3,1,0.03,0.7,-0.55,-0.02,0.7,1,86.4,87.1,1.03,1,"R ","E05RL7H09"
15,-0.66,2,198,170,0.31,0.92,-0.42,0.53,-1,0.06,0.72,1,88.1,87.5,1.12,1,"R ","E05RI3L04"
16,0.82,2,198,150,0.26,1.12,0.85,0.97,-0.02,0.09,0.72,1,81.4,82.1,0.91,1,"R ","E05RI3M07"
17,1.57,2,198,138,0.24,1.52,3.49,1.57,1.66,0.07,0.64,1,64.4,79.5,0.33,1,"R ","E05RI3H11"
18,-0.29,2,198,166,0.29,0.76,-1.51,0.45,-1.57,0.05,0.75,1,91.5,85.8,1.25,1,"R ","E05RL9M05"
19,-0.38,2,198,167,0.3,1.05,0.34,1.02,0.19,0.05,0.7,1,85.6,86.1,0.95,1,"R ","E05RL9H09"
20,1.33,2,198,142,0.25,1.33,2.3,1.36,1.21,0.08,0.68,1,72.9,80.2,0.59,1,"R ","E05LA4H10"
21,0.58,2,198,153,0.26,0.8,-1.43,0.74,-0.88,0.14,0.77,1,86.4,83,1.21,1,"R ","E05WR2M06"
22,0.29,2,198,157,0.27,1.04,0.32,1.14,0.53,0.15,0.72,1,84.7,83.9,0.94,1,"R ","E05WR2H09"
23,0.64,2,198,153,0.26,1.01,0.11,1.03,0.21,0.08,0.73,1,83.1,82.8,0.98,1,"R ","E05RF4M07"
24,1.67,2,198,136,0.24,1.03,0.28,0.94,-0.08,0.09,0.74,1,79.7,79.3,0.97,1,"R ","E05RF4H10"
25,0.14,2,198,160,0.28,1.03,0.23,1.13,0.46,0.09,0.72,1,83.9,84.4,0.95,1,"R ","E05RI1L04"
26,0.96,2,198,148,0.25,0.65,-2.77,0.44,-2.44,0.08,0.81,1,88.1,81.5,1.42,1,"R ","E05RI1M06"
27,0.96,2,198,148,0.25,0.81,-1.36,0.6,-1.55,0.08,0.78,1,84.7,81.5,1.25,1,"R ","E05WR9M05"
28,0.43,2,198,156,0.27,0.93,-0.41,0.8,-0.57,0.08,0.75,1,86.4,83.5,1.09,1,"R ","E05WR9H09"
7,-1.4,2,203,180,0.33,1.04,0.27,1.54,0.94,-0.16,0.65,1,88.8,90.5,0.98,1,"R ","E05RI1L01"
8,0.5,2,203,153,0.24,1.54,3.46,1.84,2.72,0.03,0.6,1,70.9,82.4,0.38,1,"R ","E05RI1M07"
9,1.54,2,203,138,0.22,1.39,3.15,2.33,4.09,-0.18,0.61,1,73.1,78.2,0.3,1,"R ","E05RI1H11"
10,-1.13,2,203,177,0.31,0.87,-0.65,0.42,-1.16,-0.1,0.7,1,88.8,89.3,1.15,1,"R ","E05WR4L04"
11,-0.48,2,203,167,0.28,0.74,-1.73,0.49,-1.46,0.1,0.75,1,91,86.4,1.25,1,"R ","E05WR4M08"
12,0.86,2,203,145,0.23,0.68,-2.74,0.51,-2.48,0.11,0.78,1,89.6,81,1.39,1,"R ","E05WR4HSAMPLE"
13,-0.87,2,203,172,0.3,0.86,-0.8,0.57,-0.88,0.1,0.72,1,89.6,88.2,1.14,1,"R ","E05RL1L04"
14,-0.12,2,203,163,0.26,0.91,-0.55,0.74,-0.75,0.02,0.72,1,85.1,84.9,1.1,1,"R ","E05RL1M06"
15,-0.27,2,203,165,0.27,0.86,-0.93,0.69,-0.84,0.04,0.73,1,89.6,85.5,1.15,1,"R ","E05RL1H10"
16,1.63,2,203,132,0.22,1.4,3.25,1.6,2.14,0.01,0.62,1,71.6,77.8,0.36,1,"R ","E05LA2L01"
17,0.12,2,203,159,0.25,1.12,0.87,1.17,0.65,0.04,0.69,1,79.9,83.9,0.89,1,"R ","E05LA2M06"
18,-0.57,2,203,168,0.28,1.04,0.32,1.28,0.76,0.12,0.68,1,88.1,86.8,0.91,1,"R ","E05LA2H10"
19,-0.76,2,203,170,0.29,0.94,-0.27,0.84,-0.21,0.14,0.71,1,88.8,87.7,1.04,1,"R ","E05RI2L01"
20,0.19,2,203,158,0.25,1.01,0.09,0.76,-0.83,0.04,0.72,1,83.6,83.6,1.04,1,"R ","E05RI2M06"
21,-0.4,2,203,166,0.27,1.06,0.43,1.16,0.52,0.09,0.69,1,87.3,86,0.94,1,"R ","E05RI2H14"
22,-0.24,2,203,164,0.27,1.11,0.73,1.43,1.19,0.08,0.68,1,82.8,85.4,0.87,1,"R ","E05WR9L04"
23,0.05,2,203,160,0.26,0.87,-0.85,0.76,-0.75,0.05,0.73,1,89.6,84.2,1.12,1,"R ","E05WR9M07"
24,-0.66,2,203,169,0.28,0.71,-1.88,0.85,-0.21,0.13,0.75,1,91,87.3,1.24,1,"R ","E05WR9H10"
25,0.26,2,203,157,0.25,0.83,-1.22,0.72,-0.99,0.04,0.75,1,85.8,83.4,1.19,1,"R ","E05RF4M08"
26,0.19,2,203,158,0.25,0.78,-1.64,0.68,-1.15,0.04,0.75,1,88.1,83.6,1.24,1,"R ","E05RF4H12"
27,-0.48,2,203,167,0.28,0.91,-0.54,0.98,0.09,0.1,0.72,1,88.1,86.4,1.08,1,"R ","E05RI4L01"
28,-0.24,2,203,164,0.27,0.98,-0.06,0.77,-0.59,0.08,0.71,1,85.8,85.4,1.04,1,"R ","E05RI4M06"
29,1.86,2,203,127,0.22,0.97,-0.3,0.86,-0.45,0.01,0.72,1,76.9,76.9,1.07,1,"R ","E05RI4H09"
30,1.23,2,203,140,0.23,1.02,0.2,0.84,-0.64,0.01,0.72,1,74.6,79.5,1.02,1,"R ","E05RL2H12"
1,-1.83,2,217,198,0.39,0.86,-0.47,0.59,-0.3,-0.17,0.68,1,95.2,94.2,1.07,1,"R ","E05RF4L02"
2,-0.07,2,217,182,0.26,0.86,-0.89,0.54,-1.54,-0.25,0.7,1,87.1,86.1,1.17,1,"R ","E05RF4M05"
3,0.56,2,217,170,0.23,1.23,1.75,1.74,2.54,-0.11,0.62,1,78.2,82.1,0.69,1,"R ","E05RF4H09"
4,-0.73,2,217,183,0.3,1.23,1.2,0.99,0.13,0.35,0.68,1,85.7,89.8,0.87,1,"R ","E05WR1L02"
5,-0.87,2,217,190,0.31,0.77,-1.21,0.38,-1.45,-0.12,0.72,1,91.8,90.5,1.2,1,"R ","E05WR1M05"
12,-1.12,2,217,191,0.32,0.93,-0.27,0.78,-0.22,0.03,0.7,1,92.5,91.5,1.07,1,"R ","E05RL2L01"
13,1.21,2,217,154,0.21,1.33,2.79,1.61,2.64,0.02,0.6,1,72.8,78.3,0.48,1,"R ","E05RL2M06"
14,2.68,2,217,116,0.2,1.27,2.91,1.25,0.99,0.11,0.6,1,67.3,74.4,0.46,1,"R ","E05RL2H09"
15,-0.88,2,217,189,0.31,0.88,-0.55,0.58,-0.81,-0.01,0.7,1,92.5,90.5,1.1,1,"R ","E05RL3L04"
16,-0.03,2,217,178,0.26,0.79,-1.48,0.46,-1.98,-0.01,0.74,1,88.4,85.9,1.24,1,"R ","E05RL3M06"
17,0.28,2,217,173,0.24,0.9,-0.71,0.71,-1.05,-0.01,0.71,1,85.7,83.9,1.13,1,"R ","E05RL3H09"
18,0.11,2,217,175,0.25,1.27,1.74,1.63,1.84,0.04,0.63,1,81.6,85,0.7,1,"R ","E05WR5M05"
19,1.01,2,217,158,0.22,1.43,3.35,1.49,2.1,0.04,0.6,1,68,79.4,0.47,1,"R ","E05WR5H12"
20,0.67,2,217,165,0.23,1.04,0.37,0.93,-0.24,0.04,0.68,1,79.6,81.4,0.98,1,"R ","E05RI8L01"
21,0.41,2,217,170,0.24,0.92,-0.58,0.93,-0.18,0.04,0.7,1,83.7,83.1,1.08,1,"R ","E05RI8M05"
22,-0.87,2,217,188,0.31,0.9,-0.45,1.17,0.49,0.07,0.7,1,91.8,90.5,1.07,1,"R ","E05RI8H09"
23,-0.52,2,217,184,0.28,1.1,0.61,1.31,0.81,0.05,0.66,1,88.4,88.7,0.88,1,"R ","E05RF3H09"
24,0.41,2,217,170,0.24,0.91,-0.65,0.7,-1.16,0.04,0.71,1,83.7,83.1,1.13,1,"R ","E05RL7M08"
25,-0.44,2,217,183,0.28,0.72,-1.74,0.39,-1.88,0.05,0.75,1,90.5,88.2,1.26,1,"R ","E05RL7HSAMPLE"
26,-0.36,2,217,182,0.27,0.77,-1.44,0.63,-0.98,0.05,0.73,1,91.8,87.8,1.19,1,"R ","E05LA5L03"
27,-0.15,2,217,179,0.26,0.84,-1.01,0.54,-1.49,0.04,0.73,1,89.8,86.6,1.18,1,"R ","E05RI6L02"
28,0.11,2,217,175,0.25,0.71,-2.16,0.42,-2.35,0.04,0.75,1,88.4,85,1.31,1,"R ","E05RI6M07"
29,0.62,2,217,166,0.23,0.93,-0.56,0.96,-0.08,0.04,0.7,1,83,81.7,1.07,1,"R ","E05RI6H11"
12,-0.79,2,205,172,0.28,0.99,0,1.77,1.48,0.34,0.66,1,86.9,87.6,0.96,1,"R ","E05LA5L01"
13,1.17,2,205,143,0.22,0.92,-0.66,0.87,-0.6,0.05,0.72,1,81.4,80.4,1.1,1,"R ","E05LA5MSAMPLE"
14,-0.88,2,205,173,0.28,0.98,-0.05,1.43,0.92,0.36,0.66,1,90.3,88,0.96,1,"R ","E05LA5H10"
15,-0.6,2,205,171,0.27,0.94,-0.33,1.41,0.99,0.22,0.66,1,89,86.7,0.99,1,"R ","E05RL3L02"
16,0.85,2,205,149,0.23,0.72,-2.32,0.52,-2.57,0.07,0.77,1,87.6,82,1.33,1,"R ","E05RL3M05"
17,0.12,2,205,161,0.25,0.64,-2.84,0.39,-2.6,0.14,0.77,1,91.7,84.7,1.37,1,"R ","E05RL3H11"
18,-0.03,2,205,163,0.25,0.93,-0.48,0.95,-0.06,0.17,0.7,1,84.8,85,1.07,1,"R ","E05RI5M06"
19,1.91,2,205,127,0.21,1.19,1.71,1.11,0.56,0.04,0.67,1,70.3,77.5,0.75,1,"R ","E05WR2L01"
20,0.79,2,205,150,0.23,1.25,1.81,1.3,1.3,0.08,0.64,1,77.2,82.3,0.73,1,"R ","E05WR2M08"
21,1.31,2,205,140,0.22,1.07,0.59,1.06,0.34,0.05,0.69,1,80.7,79.8,0.92,1,"R ","E05WR2H12"
24,-0.24,2,205,164,0.26,1.11,0.76,1.45,1.23,0.32,0.66,1,85.5,85.5,0.85,1,"R ","E05WR4M06"
25,1.22,2,205,141,0.22,0.75,-2.19,0.65,-1.85,0.09,0.77,1,85.5,80.2,1.3,1,"R ","E05WR4H09"
26,1.86,2,205,128,0.21,1.11,1.06,1.09,0.46,0.05,0.68,1,75.2,77.6,0.84,1,"R ","E05LA1MSAMPLE"
27,0.24,2,205,159,0.24,0.67,-2.6,0.59,-1.62,0.13,0.76,1,91.7,84.4,1.31,1,"R ","E05RL4L02"
28,0.71,2,205,151,0.23,1.19,1.39,1.15,0.68,0.1,0.66,1,78.6,82.6,0.81,1,"R ","E05RL4M08"
29,0.38,2,205,155,0.24,0.89,-0.79,0.63,-1.54,0.22,0.74,1,86.2,83.9,1.16,1,"R ","E05RL4H12"
