"Entry","Difficulty","Status","Count","RawScore","SE","Infit","Infit_Z","Outfit","Outfit_Z","Displacement","PointMeasureCorr","Weight","ObservMatch","ExpectMatch","PointMeasureExpected","RMSR","WMLE","Group","Model","Recoding","ItemID"
17,0.84,2,510,856,0.13,0.77,-3.61,0.7,-2.04,0.1,0.71,1,85.3,81.8,0.63,0.31,0.84,1," R"," ."," E07RI1H10"
18,1.94,1,510,786,0.12,1.32,5.05,1.38,2.67,0,0.5,1,70.4,77.6,0.6,0.45,1.94,1," R"," ."," E07RL3HSAMPLE"
19,0.89,2,510,832,0.13,1,0.03,0.82,-1.14,0.41,0.67,1,80.7,81.6,0.63,0.36,0.89,1," R"," ."," E07WR5M06"
20,0.85,1,510,861,0.13,1.22,3.03,1.06,0.42,0,0.58,1,76.4,81.7,0.63,0.39,0.86,1," R"," ."," E07RI4H10"
21,2.03,2,510,770,0.12,0.85,-2.72,0.76,-2,0.13,0.65,1,81.2,77.3,0.6,0.36,2.03,1," R"," ."," E07WR4H10"
22,2.83,1,510,718,0.11,1.46,7.59,1.64,3.51,0,0.4,1,64.8,76.5,0.56,0.48,2.83,1," R"," ."," E07WR5H11"
23,2.23,2,510,769,0.11,0.79,-3.99,0.7,-2.43,-0.06,0.66,1,82.4,76.9,0.59,0.35,2.23,1," R"," ."," E07WR4H14"
24,1.26,1,510,835,0.12,1.13,2.08,1.05,0.41,0,0.59,1,75.8,80,0.62,0.4,1.26,1," R"," ."," E07LA2H10"
25,1.73,2,510,794,0.12,1.47,7.01,1.69,4.51,0.11,0.46,1,66,78.2,0.61,0.47,1.73,1," R"," ."," E07LA2H11"
26,1.49,1,510,819,0.12,1.15,2.37,1.26,1.88,0,0.57,1,75.8,79.1,0.62,0.41,1.49,1," R"," ."," E07RL6H12"
27,1.74,2,510,785,0.12,1.06,0.96,0.96,-0.25,0.22,0.6,1,77.4,78.2,0.61,0.4,1.74,1," R"," ."," E07RL9H10"
28,1.67,1,510,806,0.12,0.97,-0.46,0.85,-1.16,0,0.63,1,78.5,78.4,0.61,0.38,1.67,1," R"," ."," E07RI2H11"
29,1.83,2,510,800,0.12,1.01,0.15,0.92,-0.6,-0.07,0.61,1,77.8,77.9,0.61,0.39,1.83,1," R"," ."," E07RI1H09"
30,1.6,1,510,811,0.12,0.92,-1.38,0.77,-1.93,0,0.65,1,79.7,78.7,0.61,0.37,1.6,1," R"," ."," E07RI5HSAMPLE"
31,1.16,2,510,805,0.12,0.8,-3.29,0.74,-1.92,0.53,0.72,1,85.1,80.4,0.63,0.33,1.16,1," R"," ."," E07WR4H12"
32,1.45,1,510,822,0.12,1.26,3.9,1.48,3.18,0,0.54,1,73.5,79.3,0.62,0.43,1.45,1," R"," ."," E07RIH15"
33,1.18,2,510,848,0.12,0.98,-0.3,0.9,-0.7,-0.12,0.63,1,80.7,80.3,0.63,0.37,1.18,1," R"," ."," E07LA2H09"
34,2.36,1,510,754,0.11,1.2,3.48,1.22,1.49,0,0.52,1,71.4,76.7,0.58,0.44,2.36,1," R"," ."," E07WR5H12"
35,1.2,2,510,844,0.12,1.12,1.89,0.99,0.01,-0.07,0.59,1,76,80.2,0.63,0.39,1.2,1," R"," ."," E07RL9M05"
36,1.45,1,510,822,0.12,1.05,0.9,0.94,-0.44,0,0.61,1,76.8,79.3,0.62,0.39,1.45,1," R"," ."," E07RL9H12"
37,1.35,2,510,850,0.12,0.81,-3.3,0.68,-2.65,-0.32,0.68,1,83.6,79.7,0.62,0.34,1.35,1," R"," ."," E07WR1M08"
38,1.98,1,510,783,0.12,1.11,1.84,1.03,0.28,0,0.57,1,73.1,77.5,0.6,0.41,1.98,1," R"," ."," E07RL6H10"
39,1.36,2,510,817,0.12,0.93,-1.18,0.8,-1.58,0.16,0.65,1,80.5,79.6,0.62,0.36,1.36,1," R"," ."," E07RL6H11"
40,1.5,2,510,812,0.12,1.01,0.24,0.89,-0.86,0.09,0.62,1,77.2,79.1,0.62,0.38,1.5,1," R"," ."," E07RI3H10"
41,1.5,2,510,811,0.12,0.93,-1.21,0.76,-1.93,0.1,0.65,1,79.9,79.1,0.62,0.37,1.5,1," R"," ."," E07RL3M07"
42,1.52,2,510,820,0.12,0.99,-0.14,0.86,-1.12,-0.04,0.62,1,79.1,79,0.62,0.38,1.52,1," R"," ."," E07RL6L04"
43,1.68,2,510,806,0.12,1.13,2.12,1.22,1.63,-0.01,0.57,1,74.3,78.4,0.61,0.41,1.68,1," R"," ."," E07WR5H10"
44,2.02,2,510,802,0.12,0.95,-0.96,0.86,-1.09,-0.28,0.63,1,77.4,77.3,0.6,0.38,2.02,1," R"," ."," E07WR1H09"
45,2.22,2,510,780,0.11,1,0.1,0.93,-0.46,-0.19,0.6,1,76.8,76.9,0.59,0.4,2.22,1," R"," ."," E07LA1M05"
46,2.25,2,510,761,0.11,1.07,1.25,1.04,0.31,0.02,0.57,1,74.7,76.9,0.59,0.41,2.25,1," R"," ."," E07RL9H11"
47,2.43,2,510,786,0.11,1.02,0.29,0.92,-0.52,-0.46,0.61,1,77.2,76.6,0.58,0.4,2.43,1," R"," ."," E07RI1M06"
48,2.24,2,510,797,0.11,1.4,6.46,1.54,3.46,-0.43,0.47,1,65.8,76.9,0.59,0.47,2.24,1," R"," ."," E07RL4M08"
