"Entry","Difficulty","Status","Count","RawScore","SE","Infit","Infit_Z","Outfit","Outfit_Z","Displacement","PointMeasureCorr","Weight","ObservMatch","ExpectMatch","PostHocDiscrim","Group","Model","ItemID"
15,-1.06,2,203,174,0.28,1.25,1.5,1.23,0.6,-0.07,0.58,1,82.1,86.7,0.76,1,"R ","E11RL2M08"
16,-0.9,2,203,172,0.28,0.99,-0.03,0.78,-0.4,-0.07,0.65,1,87.3,86.3,1.02,1,"R ","E11RL2H12"
17,-1.09,2,203,173,0.28,0.81,-1.19,0.62,-0.73,0.05,0.68,1,88.8,86.9,1.19,1,"R ","E11WR1L03"
18,-0.28,2,203,162,0.26,0.82,-1.26,0.78,-0.63,0.02,0.72,1,87.3,84.1,1.18,1,"R ","E11WR1H10"
19,-0.21,2,203,160,0.26,1.09,0.64,1.21,0.74,0.08,0.68,1,81.3,83.9,0.91,1,"R ","E11RI1L03"
20,0.06,2,203,157,0.25,1.04,0.35,1.11,0.48,0,0.69,1,83.6,83.1,0.94,1,"R ","E11RI1M08"
21,-0.72,2,203,167,0.27,1.01,0.09,0.86,-0.23,0.12,0.68,1,85.8,85.7,1.01,1,"R ","E11RL3M05"
22,-0.07,2,203,159,0.25,0.78,-1.64,0.83,-0.49,0.01,0.74,1,87.3,83.5,1.21,1,"R ","E11RL3H10"
23,0.25,2,203,154,0.24,1.08,0.6,1.34,1.25,-0.01,0.68,1,85.8,82.7,0.87,1,"R ","E11WR9L03"
24,-0.42,2,203,163,0.26,0.73,-1.99,0.56,-1.41,0.1,0.74,1,88.1,84.6,1.28,1,"R ","E11WR9H10"
25,-0.14,2,203,160,0.25,0.79,-1.54,0.54,-1.68,0.01,0.74,1,85.1,83.7,1.25,1,"R ","E11LA4M07"
26,0.96,2,203,142,0.23,0.78,-1.89,0.66,-1.54,-0.03,0.78,1,86.6,80.5,1.29,1,"R ","E11LA4H12"
27,-0.97,2,203,171,0.28,0.87,-0.8,0.56,-0.99,0.08,0.69,1,87.3,86.5,1.15,1,"R ","E11RI6L03"
28,-0.14,2,203,160,0.25,1.23,1.54,1.3,0.98,0.01,0.65,1,77.6,83.7,0.77,1,"R ","E11RL4L03"
29,0.5,2,203,149,0.24,1.04,0.35,0.95,-0.13,0.04,0.71,1,81.3,82.1,0.97,1,"R ","E11RL4M05"
30,1.6,2,203,129,0.22,1.12,1.09,1.07,0.34,0,0.71,1,77.6,78.3,0.82,1,"R ","E11RL4H09"
31,0.06,2,203,156,0.25,0.9,-0.67,0.64,-1.37,0.06,0.74,1,84.3,83.1,1.15,1,"R ","E11RI4MSAMPLE"
32,0.61,2,203,147,0.24,1.08,0.66,1.14,0.62,0.03,0.71,1,79.1,81.8,0.9,1,"R ","E11RI4H10"
33,0.44,2,203,150,0.24,0.91,-0.63,0.75,-1.02,0.04,0.74,1,84.3,82.3,1.12,1,"R ","E11WR2M07"
34,0.12,2,203,155,0.25,0.75,-1.93,0.54,-1.9,0.06,0.76,1,87.3,83,1.29,1,"R ","E11WR2H10"
35,-0.35,2,203,162,0.26,0.8,-1.42,0.64,-1.09,0.09,0.73,1,87.3,84.4,1.22,1,"R ","E11RL9L02"
36,0.19,2,203,154,0.25,0.89,-0.76,0.72,-1.04,0.05,0.74,1,85.1,82.8,1.14,1,"R ","E11RL9M05"
1,0.05,2,208,162,0.27,1.49,2.97,1.59,1.55,0.15,0.67,1,77.2,84.1,0.47,1,"R ","E11RL2L04"
2,-0.09,2,208,167,0.27,0.92,-0.47,0.56,-1.29,-0.07,0.76,1,85,84.8,1.14,1,"R ","E11RL2M06"
3,-0.43,2,208,169,0.29,1.06,0.44,1.62,1.33,0.12,0.73,1,85,86.5,0.88,1,"R ","E11RL2H09"
4,-1.51,2,208,180,0.36,0.93,-0.24,0.74,-0.12,0.15,0.75,1,92.9,91.9,1.05,1,"R ","E11RI8L02"
5,0.08,2,208,166,0.27,1.09,0.66,1.27,0.84,-0.17,0.72,1,85.8,84,0.89,1,"R ","E11RI8H11"
12,-1.35,2,208,180,0.35,0.97,-0.08,0.42,-0.81,-0.01,0.75,1,91.3,91.2,1.08,1,"R ","E11RL1L02"
13,-1.75,2,208,183,0.38,0.75,-1.02,0.25,-0.98,-0.01,0.77,1,94.5,93.1,1.21,1,"R ","E11RL1M08"
14,-0.64,2,208,173,0.3,0.96,-0.2,0.75,-0.38,-0.01,0.75,1,86.6,87.5,1.07,1,"R ","E11RL1H10"
15,-1.13,2,208,178,0.33,1.05,0.33,0.63,-0.45,-0.01,0.74,1,90.6,90,1,1,"R ","E11LA4L04"
16,0.27,2,208,161,0.26,0.85,-1.04,0.53,-1.74,-0.01,0.77,1,81.1,83.2,1.21,1,"R ","E11LA4M08"
17,-0.73,2,208,174,0.3,0.83,-0.99,0.77,-0.3,-0.01,0.76,1,90.6,88,1.12,1,"R ","E11LA4H11"
18,0.59,2,208,156,0.25,0.86,-1,0.81,-0.67,-0.01,0.76,1,83.5,82.2,1.16,1,"R ","E11WR2L03"
19,0.57,2,208,156,0.25,1.23,1.59,1.41,1.43,0.02,0.7,1,78.7,82.3,0.72,1,"R ","E11WR2M05"
20,0.4,2,208,159,0.25,1.03,0.28,0.76,-0.78,-0.01,0.74,1,82.7,82.7,1.02,1,"R ","E11WR2H09"
21,0.66,2,208,155,0.25,0.98,-0.1,1.19,0.75,0,0.74,1,81.1,82.1,0.98,1,"R ","E11RI1H11"
22,-0.47,2,208,171,0.29,0.84,-1,0.94,0.03,-0.01,0.76,1,89.8,86.6,1.15,1,"R ","E11RL9L04"
23,-0.31,2,208,169,0.28,0.73,-1.84,0.43,-1.64,-0.01,0.78,1,90.6,85.9,1.28,1,"R ","E11RL9M08"
24,0.43,2,208,158,0.25,0.94,-0.38,0.73,-0.92,0.03,0.76,1,83.5,82.7,1.1,1,"R ","E11RL9H10"
25,-0.08,2,208,166,0.27,0.9,-0.61,1.02,0.19,-0.01,0.75,1,87.4,84.7,1.07,1,"R ","E11WR3L03"
26,0.47,2,208,158,0.25,0.71,-2.24,0.64,-1.33,-0.01,0.79,1,88.2,82.6,1.3,1,"R ","E11WR3M07"
27,1.12,2,208,147,0.24,1.17,1.3,1.2,0.89,0,0.71,1,76.4,80.8,0.8,1,"R ","E11LA1M05"
28,0.39,2,208,159,0.26,1.14,0.98,0.93,-0.13,0.01,0.73,1,79.5,82.8,0.9,1,"R ","E11LA1H11"
29,0.45,2,208,158,0.25,1.19,1.34,1.37,1.24,0.01,0.71,1,80.3,82.6,0.77,1,"R ","E11RI9M05"
30,0.7,2,208,154,0.25,1.06,0.48,0.93,-0.17,0.01,0.74,1,78.7,82,0.97,1,"R ","E11RI9H12"
31,0.7,2,208,154,0.25,1.16,1.14,1.45,1.6,0.01,0.71,1,80.3,82,0.78,1,"R ","E11RL3M06"
32,0.18,2,208,162,0.26,1.04,0.3,0.97,0.02,0.02,0.74,1,81.9,83.5,0.98,1,"R ","E11RL3H11"
33,-0.34,2,208,169,0.28,1.01,0.12,0.9,-0.1,0.03,0.74,1,89,86,0.99,1,"R ","E11RI3M05"
34,-0.18,2,208,167,0.28,0.89,-0.69,0.7,-0.73,0.02,0.76,1,86.6,85.3,1.13,1,"R ","E11RI3H11"
35,-0.11,2,208,166,0.27,0.79,-1.48,0.93,-0.06,0.02,0.77,1,87.4,84.9,1.19,1,"R ","E11WR1L02"
36,0.26,2,208,159,0.26,1,0.05,0.86,-0.36,0.14,0.75,1,79.5,83.2,1.04,1,"R ","E11WR1M08"
37,-0.42,2,208,170,0.29,0.69,-2.13,0.39,-1.68,0.03,0.79,1,92.1,86.4,1.31,1,"R ","E11WR1H09"
38,1.17,2,208,146,0.24,1.16,1.2,1.17,0.78,0,0.71,1,74.8,80.6,0.81,1,"R ","E11RL6L04"
39,0.88,2,208,151,0.24,0.92,-0.56,0.96,-0.09,0.01,0.75,1,85.8,81.5,1.07,1,"R ","E11RL6H10"
11,-1.13,2,209,170,0.3,0.88,-0.68,0.76,-0.25,-0.03,0.77,1,90.2,87.7,1.11,1,"R ","E11WR4L02"
12,-0.39,2,209,162,0.28,0.74,-1.85,0.48,-1.47,-0.09,0.8,1,87.7,84.8,1.29,1,"R ","E11WR4M06"
13,0.86,2,209,143,0.25,0.89,-0.81,0.81,-0.75,-0.04,0.79,1,83.6,81.1,1.14,1,"R ","E11WR4H11"
14,-2.01,2,209,179,0.36,0.79,-1.01,0.28,-0.91,-0.17,0.77,1,92.6,91,1.22,1,"R ","E11LA2L04"
15,-0.32,2,209,161,0.27,1,0.06,1.33,0.91,-0.09,0.76,1,85.2,84.5,0.96,1,"R ","E11LA2H10"
16,-2.01,2,209,179,0.36,0.77,-1.11,0.28,-0.9,-0.17,0.77,1,92.6,91,1.23,1,"R ","E11WR5L04"
17,0.92,2,209,142,0.25,1.57,3.63,1.61,2.27,-0.04,0.69,1,64.8,80.9,0.36,1,"R ","E11WR5M07"
18,1,2,209,139,0.25,1.32,2.21,1.44,1.72,0.06,0.73,1,75.4,80.8,0.61,1,"R ","E11RI1L02"
19,0.22,2,209,152,0.26,1.05,0.36,1.1,0.41,0.02,0.77,1,82,82.9,0.95,1,"R ","E11RI1M06"
20,0.35,2,209,150,0.26,1.03,0.28,1.05,0.26,0.02,0.77,1,81.1,82.7,0.97,1,"R ","E11RL6L01"
21,0.53,2,209,147,0.25,1.04,0.3,1.16,0.65,0.04,0.77,1,81.1,82.2,0.95,1,"R ","E11RL6M07"
22,1.15,2,209,137,0.24,1.1,0.78,1.25,1.08,0.03,0.75,1,78.7,80.6,0.85,1,"R ","E11RL6H12"
23,-0.81,2,209,164,0.29,0.97,-0.1,1.34,0.79,0.18,0.78,1,86.9,86.5,1.02,1,"R ","E11RL9L03"
24,0.46,2,209,148,0.25,0.78,-1.65,0.57,-1.83,0.04,0.81,1,86.1,82.4,1.27,1,"R ","E11RL9H11"
25,0.09,2,209,153,0.26,0.81,-1.31,0.73,-0.82,0.08,0.8,1,87.7,83.3,1.19,1,"R ","E11LA5L04"
26,0.84,2,209,142,0.25,0.65,-2.87,0.5,-2.51,0.04,0.82,1,89.3,81.2,1.41,1,"R ","E11LA5M05"
27,0.34,2,209,149,0.26,0.66,-2.71,0.44,-2.43,0.1,0.82,1,89.3,82.7,1.39,1,"R ","E11LA5H09"
28,-0.47,2,209,159,0.28,0.86,-0.86,1.1,0.38,0.22,0.79,1,86.9,85.1,1.11,1,"R ","E11RI5L03"
29,0.63,2,209,145,0.25,0.83,-1.27,0.62,-1.67,0.07,0.8,1,86.9,81.9,1.23,1,"R ","E11RI5M07"
30,0.76,2,209,143,0.25,0.69,-2.51,0.6,-1.86,0.06,0.82,1,85.2,81.4,1.36,1,"R ","E11RI3H12"
31,0.89,2,209,141,0.25,1.03,0.29,0.99,0.04,0.05,0.77,1,83.6,81,0.96,1,"R ","E11WR1M07"
32,1.46,2,209,131,0.24,0.98,-0.13,0.89,-0.4,0.07,0.77,1,79.5,80.1,1.04,1,"R ","E11WR1H12"
33,0.56,2,209,146,0.25,0.92,-0.51,0.76,-0.94,0.07,0.79,1,82,82.1,1.12,1,"R ","E11WR2L04"
34,0.42,2,209,148,0.26,1.29,1.93,1.12,0.53,0.09,0.74,1,73,82.5,0.74,1,"R ","E11WR2M06"
35,1.14,2,209,137,0.24,1.16,1.2,1.06,0.34,0.03,0.75,1,75.4,80.6,0.84,1,"R ","E11WR2H11"
