"Entry","Difficulty","Status","Count","RawScore","SE","Infit","Infit_Z","Outfit","Outfit_Z","Displacement","PointMeasureCorr","Weight","ObservMatch","ExpectMatch","PostHocDiscrim","Group","Model","ItemID"
26,0.41,2,215,167,0.25,0.74,-1.98,0.47,-1.99,0.06,0.78,1,86.9,84,1.3,1,"R ","E07WR3H10"
27,0.2,2,215,170,0.26,0.74,-1.93,0.57,-1.33,0.07,0.77,1,90.5,84.6,1.27,1,"R ","E07RI1L02"
28,1.13,2,215,155,0.23,1.07,0.57,1.42,1.63,0.04,0.71,1,83.2,81.7,0.84,1,"R ","E07RI1M07"
29,0.47,2,215,166,0.25,0.95,-0.34,0.62,-1.34,0.05,0.75,1,80.3,83.7,1.12,1,"R ","E07RI1H11"
30,0.6,2,215,164,0.25,0.84,-1.21,1.07,0.34,0.05,0.75,1,89.1,83.3,1.12,1,"R ","E07RL3L03"
31,1.14,2,215,154,0.23,1.29,2.1,1.34,1.39,0.08,0.69,1,75.2,81.7,0.67,1,"R ","E07RL3H09"
1,-0.28,2,210,181,0.27,1.35,2.08,2.25,2.4,-0.07,0.51,1,83.3,87.3,0.59,1,"R ","E07RI9L03"
2,-0.08,2,210,180,0.26,1.08,0.55,1.75,1.77,-0.2,0.58,1,86,86.5,0.86,1,"R ","E07RI9H11"
3,-0.57,2,210,189,0.29,0.82,-1.07,0.56,-0.96,-0.5,0.6,1,91.3,88.6,1.16,1,"R ","E07RL2L01"
4,0.28,2,210,175,0.25,0.91,-0.62,0.81,-0.56,-0.22,0.66,1,85.3,85.1,1.1,1,"R ","E07RL2M06"
5,0.6,2,210,169,0.24,0.88,-0.84,0.78,-0.82,-0.16,0.69,1,86.7,84.3,1.13,1,"R ","E07RL2H12"
11,0.01,2,210,176,0.26,0.63,-2.82,0.35,-2.37,-0.01,0.74,1,92,86.1,1.35,1,"R ","E07WR2L02"
12,0.46,2,210,169,0.24,0.8,-1.49,0.6,-1.56,-0.02,0.72,1,89.3,84.6,1.21,1,"R ","E07WR2M05"
13,1.41,2,210,151,0.22,1.38,2.84,1.65,2.68,0,0.59,1,69.3,80.7,0.53,1,"R ","E07WR2H10"
14,0.12,2,210,174,0.26,0.86,-0.93,0.77,-0.64,0.01,0.69,1,86.7,85.7,1.15,1,"R ","E07RL6L02"
15,1.01,2,210,159,0.23,1.5,3.36,1.8,2.92,-0.01,0.55,1,73.3,82.8,0.43,1,"R ","E07RL6M05"
16,1.36,2,210,152,0.22,1.11,0.9,1.01,0.12,-0.01,0.67,1,78,81,0.9,1,"R ","E07RL6H11"
17,2.43,2,210,126,0.2,1.18,1.78,1.4,1.47,0.06,0.64,1,74,76.1,0.64,1,"R ","E07RI1M06"
18,0.74,2,210,163,0.24,0.96,-0.24,0.67,-1.39,0.05,0.71,1,82.7,83.9,1.1,1,"R ","E07RI1H12"
19,1.12,2,210,156,0.23,0.85,-1.16,0.78,-1.03,0.04,0.73,1,84,82.3,1.17,1,"R ","E07LA4H12"
20,-0.44,2,210,180,0.28,1.09,0.62,0.81,-0.3,0.17,0.63,1,85.3,88,0.96,1,"R ","E07RL1M05"
21,0.02,2,210,174,0.26,0.77,-1.58,0.51,-1.57,0.12,0.72,1,89.3,86.1,1.23,1,"R ","E07RL1H09"
22,0.67,2,210,164,0.24,1.13,0.93,1.26,1.01,0.07,0.65,1,82,84.1,0.86,1,"R ","E07WR5M05"
23,0.02,2,210,173,0.26,1.12,0.84,0.94,-0.06,0.18,0.65,1,83.3,86.1,0.92,1,"R ","E07RL3L04"
24,1.5,2,210,148,0.22,1.03,0.32,0.92,-0.33,0.05,0.69,1,79.3,80.2,0.98,1,"R ","E07RL3M07"
25,0.09,2,210,172,0.26,0.86,-0.93,0.78,-0.6,0.17,0.7,1,89.3,85.8,1.12,1,"R ","E07RL3H11"
6,-1.42,2,213,191,0.31,1.06,0.39,1.17,0.46,0.06,0.56,1,90.7,91.4,0.94,1,"R ","E07RI1L03"
7,0.56,2,213,161,0.23,1.71,4.64,2.07,3.26,0.03,0.51,1,67.1,83.4,0.24,1,"R ","E07RI1M08"
8,0.84,2,213,160,0.22,0.74,-2.24,0.75,-1.1,-0.19,0.73,1,89.4,82.7,1.26,1,"R ","E07RI1H10"
9,-0.46,2,213,182,0.26,0.83,-1.25,0.42,-1.59,-0.2,0.65,1,88.8,86.4,1.22,1,"R ","E07WR4L03"
10,0.05,2,213,176,0.24,1.02,0.22,0.98,0.06,-0.32,0.62,1,84.5,84.5,1,1,"R ","E07WR4M08"
11,1.16,2,213,154,0.22,0.99,-0.07,0.9,-0.45,-0.21,0.69,1,81.4,81.7,1.04,1,"R ","E07WR4H12"
12,-0.7,2,213,185,0.27,0.76,-1.71,0.82,-0.24,-0.17,0.63,1,90.7,87.5,1.18,1,"R ","E07WR5L01"
13,0.89,2,213,157,0.22,1.15,1.22,0.92,-0.29,-0.1,0.65,1,76.4,82.5,0.89,1,"R ","E07WR5M06"
14,1.68,2,213,138,0.21,1.27,2.25,1.33,1.59,-0.01,0.63,1,73.9,79.8,0.65,1,"R ","E07WR5H10"
15,-0.34,2,213,179,0.25,0.73,-2.14,0.44,-1.61,-0.11,0.68,1,90.1,85.8,1.28,1,"R ","E07RL9L04"
16,1.2,2,213,150,0.21,1.37,2.74,1.45,2.02,-0.07,0.6,1,75.2,81.5,0.58,1,"R ","E07RL9M05"
17,-0.61,2,213,183,0.26,0.92,-0.52,0.61,-0.82,-0.11,0.63,1,88.2,87.1,1.1,1,"R ","E07RL9H09"
18,0.77,2,213,158,0.22,0.87,-1.04,0.64,-1.67,-0.02,0.72,1,85.7,82.9,1.18,1,"R ","E07LA5L01"
19,-0.55,2,213,181,0.26,1.04,0.33,0.59,-0.92,-0.03,0.62,1,85.7,86.8,1.03,1,"R ","E07LA5M08"
20,0.88,2,213,155,0.22,0.9,-0.8,0.69,-1.49,0.01,0.72,1,83.9,82.6,1.15,1,"R ","E07LA5H10"
21,0.94,2,213,152,0.22,1.17,1.33,1.18,0.86,0.1,0.65,1,80.7,82.4,0.81,1,"R ","E07RI6H09"
22,-0.26,2,213,174,0.25,0.96,-0.25,0.79,-0.46,0.14,0.67,1,84.5,85.5,1.06,1,"R ","E07RL1L03"
23,0.41,2,213,163,0.23,0.64,-3.19,0.47,-2.32,0.08,0.76,1,93.2,83.8,1.38,1,"R ","E07RL1M07"
24,0.26,2,213,165,0.23,0.79,-1.73,0.53,-1.83,0.13,0.73,1,87.6,84.1,1.25,1,"R ","E07RL1H11"
25,0.06,2,213,169,0.24,0.71,-2.4,0.41,-2.24,0.11,0.74,1,87.6,84.5,1.33,1,"R ","E07WR9L04"
26,0,2,213,170,0.24,0.91,-0.62,0.7,-0.86,0.11,0.69,1,85.7,84.6,1.11,1,"R ","E07WR9M08"
27,-0.16,2,213,172,0.25,1.05,0.42,1.03,0.21,0.16,0.65,1,85.7,85.1,0.94,1,"R ","E07RI2L03"
28,0.64,2,213,158,0.23,0.72,-2.44,0.55,-2.1,0.11,0.76,1,90.7,83.2,1.31,1,"R ","E07RI2M08"
29,-0.14,2,213,170,0.25,0.73,-2.17,0.53,-1.43,0.25,0.74,1,88.2,85,1.28,1,"R ","E07RI2H14"
30,-0.29,2,213,173,0.25,0.89,-0.79,0.61,-1.02,0.23,0.69,1,86.3,85.6,1.14,1,"R ","E07RL4L01"
31,3.01,2,213,101,0.2,1.31,3.32,1.35,1.11,0.14,0.6,1,66.5,76.5,0.43,1,"R ","E07RL4M06"
13,-0.7,2,188,159,0.31,0.88,-0.61,0.83,-0.19,0.1,0.71,1,89.7,88.4,1.09,1,"R ","E07WR9L01"
14,0.72,2,188,141,0.25,0.79,-1.58,0.73,-1.02,0.01,0.76,1,85.7,82.1,1.23,1,"R ","E07WR9M07"
15,0.14,2,188,149,0.27,1.11,0.77,0.8,-0.53,0.06,0.7,1,80.2,84.8,0.95,1,"R ","E07WR9H09"
16,-0.88,2,188,160,0.32,0.72,-1.53,1.32,0.7,0.19,0.73,1,93.7,89.2,1.17,1,"R ","E07LA1L02"
17,2.22,2,188,113,0.22,1.22,1.92,1.11,0.43,0.04,0.67,1,70.6,77.5,0.68,1,"R ","E07LA1M05"
18,0.89,2,188,138,0.25,1.1,0.77,0.91,-0.27,0.03,0.7,1,77.8,81.4,0.93,1,"R ","E07LA1H11"
19,0.29,2,188,147,0.26,1.06,0.45,1.25,0.84,0.05,0.69,1,84.1,84.1,0.93,1,"R ","E07RL3H10"
20,0.06,2,188,150,0.27,0.62,-2.77,0.37,-2.27,0.07,0.78,1,92.1,85.1,1.38,1,"R ","E07RI8M05"
21,1.13,2,188,134,0.24,0.97,-0.15,0.8,-0.78,0.03,0.73,1,81.7,80.6,1.07,1,"R ","E07RL4M07"
22,1.07,2,188,135,0.24,1.18,1.35,1.16,0.67,0.03,0.68,1,77.8,80.8,0.79,1,"R ","E07RL4H10"
23,0.36,2,188,146,0.26,1.01,0.13,0.89,-0.25,0.05,0.71,1,83.3,83.7,1,1,"R ","E07WR1L02"
24,1.35,2,188,130,0.24,1.06,0.51,0.95,-0.1,0.02,0.71,1,78.6,79.8,0.95,1,"R ","E07WR1M08"
25,-0.02,2,188,151,0.28,0.49,-3.93,0.26,-2.84,0.07,0.8,1,92.9,85.5,1.49,1,"R ","E07RI9L02"
26,0.76,2,188,140,0.25,1.05,0.42,1.04,0.22,0.03,0.71,1,78.6,81.9,0.96,1,"R ","E07RI9M08"
27,0.89,2,188,138,0.25,0.69,-2.55,0.48,-2.39,0.03,0.78,1,88.9,81.4,1.38,1,"R ","E07RI9H12"
28,1.52,2,188,127,0.23,1.09,0.79,1.18,0.73,0.03,0.7,1,78.6,79.2,0.84,1,"R ","E07RL6L04"
