"Entry","Difficulty","Status","Count","RawScore","SE","Infit","Infit_Z","Outfit","Outfit_Z","Displacement","PointMeasureCorr","Weight","ObservMatch","ExpectMatch","PostHocDiscrim","Group","Model","ItemID"
41,-0.75,2,207,141,0.18,0.9,-1.08,0.89,-0.56,0,0.6,1,83.3,79,1.13,1,"R ","M03MED1.2_H10"
7,-1.89,2,197,156,0.24,1.11,0.81,0.84,-0.34,0.08,0.62,1,82.8,86.8,0.94,1,"R ","M03MED3.5AL04"
8,-0.45,2,197,127,0.19,1.07,0.77,1.19,1.03,-0.07,0.57,1,79.4,78.6,0.86,1,"R ","M03MED3.5AM08"
9,-0.45,2,197,132,0.19,1,0.06,0.96,-0.15,-0.26,0.6,1,77.8,78.6,1.01,1,"R ","M03MED3.5AH09"
10,-1.95,2,197,165,0.24,0.81,-1.38,0.68,-0.8,-0.44,0.65,1,86.7,87.2,1.19,1,"R ","M03OAT1.3_L02"
11,-1.51,2,197,155,0.22,1.01,0.08,1,0.11,-0.24,0.6,1,83.9,84.2,1,1,"R ","M03OAT1.3_M05"
12,-1.01,2,197,142,0.21,0.95,-0.44,0.86,-0.53,-0.11,0.63,1,82.8,81.4,1.07,1,"R ","M03OAT1.3_H12"
13,-0.58,2,197,131,0.19,1.01,0.15,1.23,1.19,-0.09,0.59,1,80,79.3,0.95,1,"R ","M03NBT1.2_L02"
14,-0.43,2,197,127,0.19,1.29,2.73,1.32,1.63,-0.09,0.51,1,69.4,78.5,0.61,1,"R ","M03NBT1.2_M06"
15,-1.8,2,197,153,0.24,1.03,0.24,1.04,0.22,0.16,0.63,1,88.9,86.2,0.96,1,"R ","M03GEO1.1_L03"
16,-1.93,2,197,155,0.24,0.94,-0.34,0.67,-0.85,0.18,0.67,1,87.8,87.1,1.07,1,"R ","M03GEO1.1_M07"
17,-2.76,2,197,165,0.29,0.9,-0.49,0.42,-1.19,0.4,0.72,1,92.2,91.7,1.12,1,"R ","M03GEO1.1_H11"
18,-0.32,2,197,121,0.19,1.27,2.65,1.41,2.15,0.02,0.52,1,68.3,77.9,0.61,1,"R ","M03GEO1.2_L02"
19,-0.88,2,197,134,0.2,1,0.06,0.9,-0.41,0.09,0.63,1,78.9,80.8,1.01,1,"R ","M03GEO1.2_M07"
20,-0.81,2,197,132,0.2,0.91,-0.85,0.71,-1.44,0.1,0.66,1,81.1,80.4,1.15,1,"R ","M03GEO1.2_H11"
21,-0.6,2,197,127,0.19,0.95,-0.46,0.88,-0.58,0.08,0.63,1,82.2,79.4,1.07,1,"R ","M03OAT1.1_L02"
22,-0.56,2,197,126,0.19,0.91,-0.87,0.9,-0.49,0.08,0.64,1,82.8,79.2,1.11,1,"R ","M03OAT1.1_M05"
23,-0.07,2,197,114,0.19,0.89,-1.22,0.79,-1.32,0.01,0.63,1,77.8,76.6,1.19,1,"R ","M03OAT1.1_H11"
24,0.24,2,197,105,0.18,1.18,2.04,1.34,1.96,0,0.52,1,70,75.1,0.65,1,"R ","M03OAT2.5_L01"
25,0.24,2,197,105,0.18,0.86,-1.74,0.74,-1.71,0,0.63,1,78.9,75.1,1.27,1,"R ","M03OAT2.5_M08"
26,-0.03,2,197,113,0.18,0.78,-2.61,0.64,-2.48,0.01,0.67,1,80.6,76.4,1.38,1,"R ","M03OAT2.5_H12"
27,0.88,2,197,85,0.18,1.28,3.29,1.33,1.71,0.02,0.45,1,65.6,74,0.45,1,"R ","M03MED3.7BL02"
28,-0.49,2,197,125,0.19,0.89,-1.15,0.79,-1.15,0.04,0.65,1,82.8,78.8,1.16,1,"R ","M03NOF1.1_L03"
29,-1,2,197,136,0.21,0.94,-0.54,0.78,-0.95,0.13,0.65,1,81.7,81.3,1.1,1,"R ","M03NOF1.1_M06"
30,-0.69,2,197,130,0.2,0.83,-1.74,0.67,-1.79,0.06,0.67,1,84.4,79.9,1.25,1,"R ","M03NOF1.1_H09"
31,-0.01,2,197,112,0.18,0.87,-1.55,0.75,-1.61,0.02,0.64,1,80,76.2,1.24,1,"R ","M03MED1.2_L02"
32,-1.19,2,197,140,0.21,0.84,-1.46,0.61,-1.66,0.15,0.69,1,85,82.3,1.21,1,"R ","M03MED1.2_M07"
33,0.24,2,197,104,0.18,0.93,-0.76,0.91,-0.52,0.04,0.6,1,77.2,75.1,1.12,1,"R ","M03MED1.2_H09"
34,-0.95,2,197,136,0.2,0.84,-1.47,0.66,-1.63,0.08,0.68,1,85,81.1,1.22,1,"R ","M03OAT1.3_L03"
35,-0.41,2,197,123,0.19,1.19,1.88,1.22,1.2,0.04,0.54,1,72.8,78.4,0.73,1,"R ","M03OAT1.3_M08"
36,-0.01,2,197,112,0.18,0.96,-0.47,0.91,-0.53,0.02,0.61,1,78.9,76.3,1.07,1,"R ","M03OAT1.3_H11"
37,-0.58,2,197,126,0.19,0.83,-1.74,0.9,-0.47,0.1,0.67,1,81.7,79.3,1.22,1,"R ","M03OAT2.6_L02"
38,-0.82,2,197,131,0.2,0.93,-0.61,1.07,0.4,0.15,0.63,1,85,80.5,1.03,1,"R ","M03OAT2.6_M05"
1,-1.49,2,187,144,0.23,0.81,-1.45,0.48,-2.15,-0.14,0.7,1,84.8,85.1,1.23,1,"R ","M03MED3.7DL04"
2,-1.92,2,187,151,0.25,0.83,-1.14,0.62,-1.1,-0.13,0.68,1,88.8,87.4,1.15,1,"R ","M03MED3.7DM08"
3,-1.41,2,187,142,0.22,1.05,0.41,0.97,-0.03,-0.12,0.61,1,84.8,84.6,0.96,1,"R ","M03MED3.7DH12"
4,-1.29,2,187,134,0.22,1.1,0.82,1.42,1.49,0.14,0.61,1,80.9,83.8,0.89,1,"R ","M03MED3.5AL01"
5,-1.14,2,187,132,0.21,1.27,2.12,1.16,0.7,0.09,0.55,1,79.2,82.9,0.73,1,"R ","M03MED3.5AM06"
6,-0.41,2,187,117,0.19,0.86,-1.5,0.9,-0.44,-0.04,0.64,1,83.1,78.5,1.19,1,"R ","M03MED3.5AH11"
13,0,2,187,105,0.19,0.83,-2.06,0.86,-0.7,-0.02,0.63,1,83.1,76.1,1.25,1,"R ","M03NBT1.2_L04"
14,0.4,2,187,93,0.18,1.27,3.1,1.21,0.99,-0.02,0.46,1,65.2,74.1,0.52,1,"R ","M03NBT1.2_M07"
15,-2.59,2,187,159,0.29,1.04,0.26,0.82,-0.22,-0.04,0.65,1,89.9,91,1,1,"R ","M03GEO1.1_L04"
16,-2.51,2,187,157,0.28,1.37,1.85,1.29,0.7,0.04,0.57,1,85.4,90.6,0.79,1,"R ","M03GEO1.1_M08"
17,-2.96,2,187,163,0.31,0.98,-0.03,0.48,-0.95,-0.03,0.67,1,92.7,92.7,1.06,1,"R ","M03GEO1.1_H12"
18,-0.18,2,187,110,0.19,1.2,2.04,1.2,1.03,-0.01,0.51,1,71.9,77.2,0.7,1,"R ","M03GEO1.2_L04"
19,-0.87,2,187,128,0.2,1,0.05,0.87,-0.54,-0.01,0.62,1,78.1,81.1,1.03,1,"R ","M03GEO1.2_M05"
20,-1.04,2,187,132,0.21,1.03,0.28,0.91,-0.29,-0.01,0.62,1,81.5,82.3,0.99,1,"R ","M03GEO1.2_H09"
21,-1.58,2,187,143,0.23,0.86,-0.99,0.97,-0.01,-0.01,0.66,1,88.8,85.6,1.08,1,"R ","M03OAT1.1_SAMPLE"
22,-1.18,2,187,135,0.21,0.97,-0.2,1,0.1,-0.01,0.63,1,86.5,83.2,1.01,1,"R ","M03OAT1.1_M08"
23,-1.02,2,187,131,0.21,0.76,-2.2,0.58,-2.06,0.01,0.71,1,84.3,82.1,1.29,1,"R ","M03OAT1.1_H10"
24,-1.25,2,187,136,0.22,1.04,0.35,1.04,0.24,0.01,0.61,1,83.1,83.6,0.95,1,"R ","M03OAT2.5_L03"
25,0.02,2,187,104,0.18,0.95,-0.59,0.9,-0.44,0,0.59,1,79.8,76,1.09,1,"R ","M03OAT2.5_M06"
26,-0.23,2,187,110,0.19,1.06,0.67,1.21,1.09,0.03,0.56,1,77.5,77.5,0.89,1,"R ","M03OAT2.5_H10"
27,-0.19,2,187,110,0.19,1.25,2.51,1.25,1.26,0,0.5,1,67.4,77.3,0.63,1,"R ","M03MED3.7BM06"
28,-1.43,2,187,139,0.22,0.94,-0.42,0.89,-0.3,0.05,0.65,1,86.5,84.7,1.05,1,"R ","M03MED1.1_L03"
29,-1.83,2,187,146,0.24,0.88,-0.77,1.15,0.52,0.08,0.68,1,89.3,87,1.08,1,"R ","M03MED1.1_M07"
30,0.81,2,187,80,0.18,1.21,2.6,1.19,0.8,0,0.44,1,65.7,73.4,0.57,1,"R ","M03MED1.1_H11"
31,1.47,2,187,60,0.19,1.1,1.26,1.38,1.29,-0.01,0.41,1,74.2,75,0.7,1,"R ","M03NOF1.2AL03"
32,1,2,187,74,0.18,1.09,1.2,1.14,0.61,-0.01,0.46,1,71.9,73.7,0.77,1,"R ","M03NOF1.2AM06"
33,0.81,2,187,80,0.18,1.12,1.62,1.06,0.3,0,0.48,1,66.9,73.4,0.76,1,"R ","M03NOF1.2AH12"
34,-1.48,2,187,140,0.23,0.92,-0.56,0.76,-0.81,0.05,0.67,1,86,85,1.09,1,"R ","M03OAT1.3_L04"
35,-0.35,2,187,114,0.19,0.92,-0.78,1.11,0.59,0.01,0.61,1,82.6,78.2,1.07,1,"R ","M03OAT1.3_M06"
36,-0.31,2,187,113,0.19,0.76,-2.7,0.63,-2.16,0.01,0.68,1,85.4,78,1.37,1,"R ","M03OAT1.3_H10"
37,-0.7,2,187,122,0.2,0.88,-1.12,0.79,-1,0.06,0.65,1,84.3,80.1,1.16,1,"R ","M03OAT2.6_L03"
13,0.4,2,222,108,0.16,1.17,2.52,1.33,2.24,-0.02,0.39,1,63.4,70.7,0.56,1,"R ","M03NBT1.3_L01"
14,-0.54,2,222,145,0.17,1.25,3.07,1.32,1.99,-0.04,0.39,1,67.1,75.1,0.54,1,"R ","M03NBT1.3_M05"
15,0.33,2,222,111,0.16,1.31,4.45,1.48,3.11,-0.03,0.33,1,59.2,70.8,0.21,1,"R ","M03NBT1.3_H11"
16,0.2,2,222,116,0.16,1.32,4.48,1.34,2.34,-0.03,0.34,1,57.7,71,0.26,1,"R ","M03GEO1.2_L01"
17,-0.54,2,222,143,0.17,0.85,-2.1,0.75,-1.78,0.01,0.58,1,80.3,75.1,1.29,1,"R ","M03GEO1.2_M06"
18,-0.44,2,222,139,0.16,0.99,-0.09,1.28,1.82,0.02,0.5,1,75.1,74.4,0.97,1,"R ","M03GEO1.2_H12"
19,-0.22,2,222,132,0.16,1.26,3.49,1.25,1.75,-0.01,0.38,1,64.8,72.9,0.47,1,"R ","M03NOF1.1_L02"
20,-0.52,2,222,144,0.17,1.04,0.48,1.24,1.54,-0.03,0.48,1,75.1,74.9,0.89,1,"R ","M03NOF1.1_M07"
21,-1.25,2,222,168,0.19,0.92,-0.78,0.91,-0.34,-0.04,0.55,1,83.6,80.7,1.09,1,"R ","M03NOF1.1_H12"
22,-1.84,2,222,182,0.21,1.07,0.54,1.28,0.98,-0.01,0.49,1,87.3,86.3,0.9,1,"R ","M03OAT1.2_L03"
23,-1.44,2,222,171,0.19,1.04,0.39,0.98,-0.01,0.04,0.52,1,82.2,82.5,0.96,1,"R ","M03OAT1.2_M07"
24,0.23,2,222,114,0.16,1.25,3.59,1.35,2.39,-0.01,0.37,1,62.4,70.9,0.38,1,"R ","M03OAT1.2_H12"
25,-0.3,2,222,134,0.16,0.93,-1.03,0.82,-1.34,0.02,0.55,1,73.7,73.5,1.18,1,"R ","M03OAT2.5_L02"
26,-0.74,2,222,149,0.17,1.09,1.08,0.95,-0.27,0.05,0.49,1,70.4,76.5,0.9,1,"R ","M03OAT2.5_M07"
27,-0.52,2,222,142,0.17,0.81,-2.61,0.71,-2.11,0.02,0.6,1,81.7,74.9,1.36,1,"R ","M03OAT2.5_H09"
28,0.31,2,222,110,0.16,1.14,2.17,1.22,1.55,0.02,0.41,1,68.1,70.8,0.61,1,"R ","M03MED3.7BL04"
29,1.56,2,222,63,0.17,1.16,1.89,1.31,1.52,-0.01,0.34,1,73.7,76.6,0.71,1,"R ","M03MED3.7BM07"
30,-1.87,2,222,181,0.21,0.88,-0.88,0.64,-1.3,0.07,0.61,1,86.9,86.5,1.13,1,"R ","M03MED1.1_L04"
31,-1.44,2,222,171,0.19,0.88,-1.11,0.71,-1.31,0.05,0.6,1,83.1,82.5,1.15,1,"R ","M03MED1.1_M08"
32,0.73,2,222,94,0.16,1.11,1.64,1.05,0.38,-0.01,0.42,1,66.2,71.1,0.78,1,"R ","M03MED1.1_H10"
33,-1.44,2,222,172,0.19,0.92,-0.67,0.82,-0.71,0.01,0.56,1,84.5,82.5,1.09,1,"R ","M03MED1.2_M06"
34,-1.82,2,222,180,0.21,0.84,-1.29,0.58,-1.64,0.06,0.63,1,86.4,86.1,1.18,1,"R ","M03MED1.2_H11"
35,-1.41,2,222,170,0.19,0.84,-1.56,0.6,-1.94,0.04,0.62,1,81.7,82.2,1.22,1,"R ","M03OAT4.8_L04"
36,-0.35,2,222,137,0.16,0.93,-0.9,0.89,-0.76,-0.01,0.54,1,75.1,73.8,1.14,1,"R ","M03OAT4.8_M07"
37,-0.84,2,222,153,0.17,0.88,-1.39,0.76,-1.46,0.03,0.58,1,79.8,77.2,1.2,1,"R ","M03OAT2.6_L04"
38,0.57,2,222,99,0.16,0.95,-0.74,0.93,-0.42,0.03,0.49,1,73.2,70.8,1.11,1,"R ","M03OAT2.6_M08"
39,0.7,2,222,94,0.16,1.03,0.45,1.02,0.18,0.02,0.45,1,70,71,0.93,1,"R ","M03OAT2.6_H10"
