"Entry","Difficulty","Status","Count","RawScore","SE","Infit","Infit_Z","Outfit","Outfit_Z","Displacement","PointMeasureCorr","Weight","ObservMatch","ExpectMatch","PostHocDiscrim","Group","Model","ItemID"
23,-0.05,2,219,140,0.17,1.14,1.62,1.08,0.53,-0.02,0.51,1,72.3,76.9,0.8,1,"R ","M04NOF1.2_M07"
24,0.78,2,219,112,0.17,0.83,-2.32,0.79,-1.51,-0.04,0.61,1,78.6,74.1,1.31,1,"R ","M04NBT1.3_L01"
25,0.5,2,219,122,0.17,0.89,-1.42,0.83,-1.18,-0.04,0.6,1,79.1,74.8,1.2,1,"R ","M04NBT1.3_M05"
26,0.29,2,219,129,0.17,0.84,-2.05,0.72,-2.06,-0.03,0.62,1,78.6,75.6,1.3,1,"R ","M04NBT1.3_H09"
27,-0.58,2,219,155,0.19,1.13,1.36,1.29,1.33,0.03,0.51,1,75.7,79.4,0.8,1,"R ","M04NBT2.4_L03"
28,0.26,2,219,130,0.17,0.9,-1.2,0.84,-1.12,-0.03,0.6,1,77.2,75.7,1.17,1,"R ","M04NBT2.4_M06"
29,0.93,2,219,107,0.17,1.05,0.62,1.01,0.13,-0.05,0.53,1,71.4,73.9,0.93,1,"R ","M04NBT2.4_H09"
30,-0.67,2,219,158,0.19,0.8,-2.14,0.59,-2.11,0.02,0.65,1,81.1,80,1.29,1,"R ","M04MED1.2_L01"
31,-0.86,2,219,161,0.19,0.82,-1.89,0.65,-1.58,0.1,0.65,1,84.5,81.4,1.24,1,"R ","M04MED1.2_M05"
32,-0.5,2,219,152,0.18,0.69,-3.67,0.54,-2.68,0.05,0.69,1,85,78.9,1.43,1,"R ","M04MED1.2_H11"
1,-1.05,2,197,138,0.2,0.95,-0.42,0.95,-0.17,0.04,0.61,1,81,80.9,1.04,1,"R ","M04NOF2.3DL02"
2,0.42,2,197,99,0.17,0.98,-0.26,1.19,1.18,-0.14,0.53,1,71.7,72.1,1,1,"R ","M04NOF2.3DM06"
3,-0.6,2,197,136,0.19,1.22,2.35,1.52,2.6,-0.34,0.46,1,71.2,77.2,0.59,1,"R ","M04NOF2.3DH10"
4,0.75,2,197,76,0.17,1.03,0.43,1.13,0.79,0.21,0.47,1,72.3,72,0.89,1,"R ","M04OAT3.5_L02"
5,-0.53,2,197,130,0.18,1.1,1.14,1.17,1.02,-0.18,0.52,1,71.2,76.6,0.83,1,"R ","M04OAT3.5_M06"
6,-0.77,2,197,133,0.19,1.16,1.64,1.07,0.43,-0.05,0.53,1,70.7,78.6,0.8,1,"R ","M04OAT3.5_H11"
13,-2.09,2,197,158,0.25,0.94,-0.31,1.06,0.27,0.14,0.64,1,90.2,88.5,1.01,1,"R ","M04GEO1.2_L02"
14,-1.07,2,197,139,0.2,1.02,0.24,1.1,0.52,0.02,0.57,1,84.8,81,0.93,1,"R ","M04GEO1.2_M06"
15,-1.29,2,197,144,0.21,0.84,-1.36,0.93,-0.21,0.03,0.65,1,88,82.8,1.14,1,"R ","M04GEO1.2_H10"
16,-2.78,2,197,166,0.3,0.87,-0.6,0.69,-0.48,0.32,0.72,1,91.8,92.1,1.11,1,"R ","M04NBT1.2_L03"
17,-2.09,2,197,158,0.25,0.69,-2.1,0.41,-1.92,0.14,0.74,1,91.3,88.5,1.27,1,"R ","M04NBT1.2_M06"
18,-1.71,2,197,152,0.23,0.74,-1.97,0.51,-1.86,0.08,0.71,1,88.6,86,1.25,1,"R ","M04NBT1.2_H12"
19,0.67,2,197,86,0.17,1.03,0.42,1.24,1.37,-0.01,0.49,1,75,72,0.88,1,"R ","M04NOF1.1_L01"
20,0.94,2,197,78,0.17,0.88,-1.64,0.77,-1.29,-0.04,0.55,1,73.9,72.7,1.27,1,"R ","M04NOF1.1_M05"
21,0.97,2,197,77,0.18,1.05,0.7,1.01,0.11,-0.04,0.48,1,71.2,72.8,0.89,1,"R ","M04NOF1.1_H09"
22,0.17,2,197,103,0.17,0.86,-1.97,0.72,-2.01,-0.01,0.6,1,77.2,72.5,1.34,1,"R ","M04NOF1.2_L01"
23,0.67,2,197,86,0.17,0.92,-1.19,0.86,-0.79,-0.01,0.55,1,75,72,1.19,1,"R ","M04NOF1.2_M05"
24,0.28,2,197,99,0.17,1.01,0.21,1,0.06,-0.01,0.53,1,72.8,72.3,0.97,1,"R ","M04NOF1.2_H09"
25,-0.22,2,197,114,0.18,0.88,-1.57,0.8,-1.36,0.03,0.61,1,78.3,74,1.24,1,"R ","M04NBT2.5_L04"
26,-0.02,2,197,108,0.18,1.01,0.14,1.08,0.56,0.02,0.54,1,72.3,73.1,0.95,1,"R ","M04NBT2.5_M08"
27,-0.45,2,197,121,0.18,1.05,0.55,1.13,0.8,0.04,0.55,1,73.9,75.9,0.91,1,"R ","M04NBT2.5_H11"
28,-0.45,2,197,121,0.18,0.98,-0.21,0.95,-0.28,0.04,0.58,1,76.1,75.9,1.04,1,"R ","M04NOF2.4AL02"
29,-0.08,2,197,110,0.18,0.95,-0.65,0.83,-1.12,0.02,0.58,1,72.3,73.4,1.14,1,"R ","M04NOF2.4AM05"
30,1.71,2,197,53,0.19,1.17,1.72,1.24,0.92,0.01,0.38,1,75,78.2,0.72,1,"R ","M04NOF2.4AH10"
31,-0.12,2,197,111,0.18,1.15,1.94,1.06,0.46,0.02,0.5,1,65.8,73.5,0.74,1,"R ","M04NBT1.3_L02"
32,-0.02,2,197,108,0.18,0.98,-0.26,0.92,-0.48,0.02,0.56,1,74.5,73.1,1.06,1,"R ","M04NBT1.3_M06"
33,0.2,2,197,101,0.17,1.09,1.29,1.14,0.91,0.01,0.5,1,68.5,72.4,0.78,1,"R ","M04NBT1.3_H10"
34,-0.21,2,197,115,0.18,0.74,-3.57,0.61,-2.85,-0.01,0.66,1,84.2,74,1.5,1,"R ","M04MED1.2_L02"
35,-0.75,2,197,129,0.19,0.89,-1.18,0.77,-1.28,0.06,0.63,1,82.1,78.4,1.18,1,"R ","M04MED1.2_M06"
36,0.56,2,197,90,0.17,1.34,4.37,1.41,2.31,-0.02,0.38,1,58.2,72,0.22,1,"R ","M04MED1.2_H12"
7,-0.29,2,219,142,0.18,1.21,2.32,1.46,2.29,-0.06,0.49,1,72.1,77.3,0.66,1,"R ","M04NOF2.4AL01"
8,-0.12,2,219,127,0.17,1.41,4.59,1.78,3.71,0.22,0.41,1,66.3,76,0.24,1,"R ","M04NOF2.4AM06"
9,0.67,2,219,104,0.16,1.61,7.68,2.12,4.82,0.06,0.27,1,50.5,72.6,-0.47,1,"R ","M04NOF2.4AH11"
10,-2.57,2,219,196,0.28,0.83,-0.84,0.34,-1.61,-0.63,0.65,1,92.8,92.5,1.16,1,"R ","M04NBT1.2_L01"
11,-1.52,2,219,176,0.22,0.8,-1.45,0.53,-1.68,-0.16,0.69,1,89.9,87.4,1.19,1,"R ","M04NBT1.2_M08"
12,-2.12,2,219,189,0.26,0.64,-2.34,0.31,-2.09,-0.41,0.71,1,93.8,90.6,1.27,1,"R ","M04NBT1.2_H10"
13,-1.53,2,219,171,0.22,0.72,-2.13,0.44,-2.13,0.08,0.73,1,90.4,87.4,1.26,1,"R ","M04MED1.1_L01"
14,-0.73,2,219,153,0.19,0.78,-2.25,0.83,-0.78,0.02,0.68,1,85.6,81.3,1.26,1,"R ","M04MED1.1_M08"
15,-0.81,2,219,155,0.19,0.79,-2.15,0.85,-0.66,0.02,0.68,1,86.5,81.9,1.24,1,"R ","M04MED1.1_H12"
16,-1.01,2,219,160,0.2,0.89,-0.98,0.76,-1,0.04,0.66,1,85.1,83.6,1.13,1,"R ","M04NOF2.3AL01"
17,-0.96,2,219,159,0.2,0.82,-1.64,0.74,-1.14,0.03,0.68,1,84.6,83.2,1.2,1,"R ","M04NOF2.3AM05"
18,-0.81,2,219,156,0.19,0.86,-1.4,0.66,-1.67,-0.01,0.66,1,83.2,81.9,1.2,1,"R ","M04NOF2.3AH12"
19,-0.03,2,219,132,0.17,0.83,-2.35,0.7,-1.88,-0.01,0.64,1,80.3,75.3,1.32,1,"R ","M04OAT1.1_L02"
20,-0.68,2,219,150,0.19,0.95,-0.43,0.79,-1.03,0.07,0.63,1,81.7,80.9,1.09,1,"R ","M04OAT1.1_M06"
21,-0.5,2,219,146,0.18,1.02,0.19,0.87,-0.65,0.03,0.6,1,79.8,79.3,1.01,1,"R ","M04OAT1.1_H11"
22,-0.91,2,219,157,0.2,0.87,-1.22,0.75,-1.11,0.06,0.66,1,85.6,82.8,1.15,1,"R ","M04NOF1.1_M08"
23,0.45,2,219,114,0.17,1.13,1.87,1.11,0.67,0.01,0.49,1,66.3,73,0.74,1,"R ","M04NOF1.1_H10"
24,-0.82,2,219,155,0.19,0.87,-1.21,0.67,-1.59,0.04,0.66,1,85.6,82.1,1.18,1,"R ","M04NBT2.5_L03"
25,-0.18,2,219,135,0.17,1.01,0.2,0.99,0.01,0.05,0.57,1,75.5,76.4,0.99,1,"R ","M04NBT2.5_M07"
26,0.97,2,219,94,0.16,1.02,0.27,0.98,-0.06,0.04,0.5,1,71.6,72.7,0.96,1,"R ","M04NBT2.5_H10"
27,-1.36,2,219,166,0.21,0.83,-1.29,0.66,-1.23,0.14,0.7,1,88,86.3,1.16,1,"R ","M04GEO1.3_L01"
28,-0.64,2,219,149,0.19,0.83,-1.82,0.67,-1.73,0.07,0.67,1,82.2,80.5,1.24,1,"R ","M04GEO1.3_M05"
29,-0.78,2,219,152,0.19,0.82,-1.73,0.71,-1.42,0.11,0.67,1,84.1,81.8,1.22,1,"R ","M04GEO1.3_H09"
30,-0.85,2,219,156,0.19,1.01,0.15,0.87,-0.53,0.03,0.61,1,81.3,82.3,1.01,1,"R ","M04NBT2.4_L04"
31,-0.09,2,219,133,0.17,0.97,-0.39,0.81,-1.12,0.02,0.59,1,74,75.8,1.1,1,"R ","M04NBT2.4_M07"
32,0.34,2,219,119,0.17,0.94,-0.89,0.81,-1.14,-0.01,0.58,1,76.9,73.4,1.16,1,"R ","M04NBT2.4_H11"
33,0.42,2,219,115,0.17,1.21,2.84,1.26,1.47,0.02,0.46,1,64.9,73.1,0.55,1,"R ","M04MED1.3_L03"
34,0.44,2,219,114,0.17,1.03,0.52,0.93,-0.35,0.03,0.53,1,73.1,73.1,0.96,1,"R ","M04MED1.3_M07"
35,0.61,2,219,109,0.16,0.86,-2.11,0.76,-1.44,-0.01,0.59,1,76.9,72.7,1.32,1,"R ","M04MED1.3_H09"
1,0.05,2,207,128,0.17,0.99,-0.15,0.86,-0.91,-0.13,0.56,1,72.8,74.6,1.07,1,"R ","M04MED1.3_L01"
2,-0.24,2,207,131,0.18,1.18,2,1.31,1.79,0.07,0.49,1,69.6,76.5,0.69,1,"R ","M04MED1.3_M06"
3,-0.73,2,207,152,0.19,0.98,-0.19,0.94,-0.25,-0.17,0.57,1,81.7,80,1.04,1,"R ","M04MED1.3_H11"
4,-0.09,2,207,128,0.18,0.99,-0.06,0.86,-0.87,0.01,0.57,1,74.3,75.5,1.05,1,"R ","M04OAT3.5_L01"
5,-0.15,2,207,124,0.18,1.28,3.05,1.54,2.97,0.2,0.46,1,69.1,75.9,0.5,1,"R ","M04OAT3.5_M08"
6,-0.71,2,207,151,0.19,0.79,-2.18,0.64,-1.98,-0.16,0.64,1,83.2,79.8,1.29,1,"R ","M04OAT3.5_H12"
13,-2.55,2,207,181,0.3,1.07,0.38,1.29,0.69,0.07,0.59,1,92.1,92.7,0.94,1,"R ","M04GEO1.2_L03"
14,-1.7,2,207,169,0.23,0.92,-0.51,0.84,-0.38,0.02,0.62,1,88,87.4,1.07,1,"R ","M04GEO1.2_M07"
15,-0.72,2,207,147,0.19,1.12,1.21,1.22,1.09,0,0.52,1,77,79.9,0.83,1,"R ","M04GEO1.2_H11"
16,-0.72,2,207,147,0.19,0.98,-0.21,0.83,-0.85,0,0.59,1,79.1,79.9,1.06,1,"R ","M04NOF2.3AL04"
17,-0.64,2,207,145,0.19,0.87,-1.29,0.7,-1.67,0,0.62,1,81.2,79.3,1.2,1,"R ","M04NOF2.3AM08"
18,0.11,2,207,122,0.17,1.35,4.07,1.48,2.89,0.01,0.42,1,62.3,74.3,0.34,1,"R ","M04NOF2.3AH11"
19,0.75,2,207,100,0.17,0.97,-0.42,0.92,-0.49,0,0.54,1,75.4,71.9,1.08,1,"R ","M04OAT1.1_L03"
20,0.44,2,207,110,0.17,0.81,-2.77,0.7,-2.3,0.03,0.62,1,79.6,72.7,1.42,1,"R ","M04OAT1.1_M05"
21,0.29,2,207,116,0.17,0.94,-0.72,0.82,-1.31,0,0.57,1,71.2,73.3,1.16,1,"R ","M04OAT1.1_H09"
22,1.73,2,207,67,0.18,1.22,2.52,1.45,1.85,0,0.39,1,73.8,75.5,0.54,1,"R ","M04NOF1.1_H11"
23,-0.46,2,207,139,0.18,0.88,-1.27,0.79,-1.18,0.03,0.61,1,82.2,78.1,1.18,1,"R ","M04NBT2.5_L02"
24,0.87,2,207,94,0.17,1.07,0.94,1.02,0.15,0.05,0.5,1,71.2,71.9,0.87,1,"R ","M04NBT2.5_M06"
25,-0.05,2,207,126,0.18,0.89,-1.37,0.9,-0.64,0.04,0.6,1,78,75.2,1.18,1,"R ","M04NBT2.5_H12"
26,0.66,2,207,102,0.17,1,0.04,0.93,-0.47,0.03,0.53,1,73.8,72,1.02,1,"R ","M04NOF2.4AL03"
27,1.14,2,207,87,0.17,1.14,1.9,1.12,0.74,-0.02,0.46,1,66,72.3,0.7,1,"R ","M04NOF2.4AM07"
28,0.14,2,207,120,0.17,0.98,-0.2,0.9,-0.63,0.03,0.56,1,73.8,74.2,1.06,1,"R ","M04NOF2.4AH09"
29,-0.49,2,207,140,0.19,0.73,-3.21,0.63,-2.29,0.03,0.67,1,85.9,78.3,1.4,1,"R ","M04NBT2.4_L01"
30,0.09,2,207,123,0.17,0.84,-2.12,0.71,-2.14,-0.01,0.62,1,78.5,74.4,1.33,1,"R ","M04NBT2.4_M08"
31,-1.1,2,207,155,0.21,0.78,-2.03,0.51,-2.32,0.08,0.68,1,84.3,82.6,1.28,1,"R ","M04MED1.2_L03"
32,-0.58,2,207,142,0.19,0.73,-3.03,0.6,-2.36,0.05,0.67,1,84.3,78.9,1.38,1,"R ","M04MED1.2_M07"
33,0.63,2,207,103,0.17,0.99,-0.05,0.95,-0.31,0.03,0.54,1,72.3,72.1,1.02,1,"R ","M04MED1.2_H09"
12,-2.02,2,202,175,0.27,0.94,-0.26,1.25,0.7,0.07,0.6,1,93.3,91.7,1,1,"R ","M04GEO1.2_L04"
13,-0.21,2,202,136,0.18,1.24,2.52,1.24,1.4,0,0.43,1,69.7,77.1,0.65,1,"R ","M04GEO1.2_M08"
14,-0.8,2,202,152,0.2,1.21,1.76,1.41,1.74,0.03,0.45,1,79.5,82.1,0.73,1,"R ","M04GEO1.2_H12"
15,-2.73,2,202,182,0.34,0.83,-0.62,0.45,-1.02,0.18,0.7,1,95.4,94.7,1.12,1,"R ","M04NBT1.2_L04"
16,-2.38,2,202,179,0.31,0.74,-1.16,0.37,-1.55,0.11,0.71,1,94.9,93.4,1.17,1,"R ","M04NBT1.2_M07"
17,-1.87,2,202,172,0.26,0.86,-0.74,0.63,-0.98,0.12,0.66,1,91.8,90.8,1.11,1,"R ","M04NBT1.2_H09"
18,-0.88,2,202,154,0.2,0.96,-0.31,0.78,-0.97,0.03,0.58,1,82.6,82.8,1.07,1,"R ","M04OAT1.1_L04"
19,-0.23,2,202,135,0.18,0.84,-1.86,0.79,-1.3,0.06,0.6,1,79.5,77.3,1.25,1,"R ","M04OAT1.1_M07"
20,-0.88,2,202,155,0.2,0.96,-0.3,0.94,-0.2,-0.01,0.57,1,81,82.8,1.06,1,"R ","M04OAT1.1_H10"
21,0.32,2,202,117,0.17,0.91,-1.22,0.89,-0.75,0.04,0.54,1,75.4,72.8,1.19,1,"R ","M04NOF1.2_L03"
22,0.16,2,202,123,0.17,0.85,-2.08,0.84,-1.09,0.03,0.58,1,80.5,73.9,1.27,1,"R ","M04NOF1.2_M06"
23,0.35,2,202,116,0.17,0.85,-2.21,0.78,-1.54,0.04,0.57,1,79,72.6,1.33,1,"R ","M04NOF1.2_H10"
24,-0.25,2,202,136,0.18,0.8,-2.34,0.65,-2.28,0.05,0.63,1,83.1,77.5,1.32,1,"R ","M04NBT2.5_L01"
25,0.69,2,202,104,0.16,1.23,3.34,1.58,3.35,0.03,0.36,1,62.1,70.8,0.37,1,"R ","M04NBT2.5_M05"
26,1.55,2,202,72,0.17,1.21,2.81,1.22,1.09,0.04,0.33,1,63.6,72.4,0.54,1,"R ","M04NBT2.5_H09"
27,-0.74,2,202,151,0.2,0.81,-1.79,0.8,-0.93,0.01,0.63,1,84.6,81.6,1.21,1,"R ","M04NOF2.3DL03"
28,0.98,2,202,92,0.16,1.1,1.48,1.02,0.15,0.06,0.43,1,66.2,70,0.8,1,"R ","M04NOF2.3DM07"
29,0.72,2,202,103,0.16,0.87,-2.09,0.81,-1.28,0.03,0.54,1,76.9,70.7,1.33,1,"R ","M04NOF2.3DH11"
30,0.06,2,202,127,0.17,0.86,-1.86,0.74,-1.82,0.01,0.59,1,78.5,74.7,1.28,1,"R ","M04NBT2.4_L02"
31,0.11,2,202,126,0.17,0.81,-2.6,0.74,-1.88,-0.01,0.6,1,81,74.3,1.36,1,"R ","M04NBT2.4_M05"
32,0.42,2,202,114,0.17,0.85,-2.28,0.73,-2.02,0.02,0.58,1,77.4,72.2,1.37,1,"R ","M04NBT2.4_H10"
33,-0.98,2,202,156,0.21,0.74,-2.3,0.48,-2.61,0.05,0.68,1,84.6,83.7,1.3,1,"R ","M04MED1.2_L04"
34,-0.19,2,202,134,0.18,1.22,2.39,1.18,1.06,0.05,0.44,1,68.7,76.9,0.67,1,"R ","M04MED1.2_M08"
35,-0.13,2,202,133,0.18,1.07,0.84,0.94,-0.3,0.01,0.5,1,70.3,76.3,0.93,1,"R ","M04MED1.2_H10"
