"Entry","Difficulty","Status","Count","RawScore","SE","Infit","Infit_Z","Outfit","Outfit_Z","Displacement","PointMeasureCorr","Weight","ObservMatch","ExpectMatch","PostHocDiscrim","Group","Model","ItemID"
23,2.1,2,186,58,0.17,1.18,2.34,1.37,2.55,0.01,0.24,1,69.1,72,0.53,1,"R ","M08EXE1.1_H09"
24,1.11,2,186,93,0.16,0.96,-0.77,0.89,-1.23,0.01,0.45,1,69.1,66.6,1.19,1,"R ","M08FUN2.5_L02"
25,1.28,2,186,87,0.16,0.99,-0.08,0.98,-0.23,0.01,0.42,1,65.7,66.4,1.03,1,"R ","M08FUN2.5_M08"
26,0.92,2,186,100,0.17,0.86,-2.48,0.79,-2.46,0.02,0.52,1,73,67.8,1.47,1,"R ","M08FUN2.5_H12"
27,-0.45,2,186,141,0.2,0.88,-0.99,0.73,-1.44,0.09,0.59,1,83.7,82.1,1.16,1,"R ","M08GEO1.2_L04"
28,1.06,2,186,95,0.16,1.05,0.82,1.09,0.98,0.01,0.39,1,65.7,66.9,0.82,1,"R ","M08GEO1.2_M08"
29,0.79,2,186,104,0.17,0.83,-2.85,0.77,-2.59,0.04,0.54,1,77.5,68.6,1.51,1,"R ","M08GEO1.2_H12"
30,0.95,2,186,99,0.17,1.09,1.57,1.08,0.92,0.02,0.38,1,63.5,67.6,0.72,1,"R ","M08EXE1.4_L01"
31,1.08,2,186,93,0.16,1.01,0.14,0.99,-0.08,0.05,0.42,1,64.6,66.8,0.99,1,"R ","M08EXE1.4_M08"
32,1.58,2,186,76,0.17,0.92,-1.32,0.87,-1.34,0.01,0.44,1,69.7,67.3,1.27,1,"R ","M08EXE1.4_H11"
33,0.92,2,186,100,0.17,0.97,-0.41,0.94,-0.68,0.02,0.45,1,68.5,67.8,1.1,1,"R ","M08STP1.1_L01"
34,0.33,2,186,120,0.18,0.99,-0.16,0.91,-0.75,0.03,0.48,1,72.5,73.1,1.06,1,"R ","M08STP1.1_M07"
35,0.95,2,186,99,0.17,0.98,-0.4,0.9,-1.05,0.02,0.45,1,63.5,67.6,1.13,1,"R ","M08STP1.1_H09"
36,-0.79,2,186,148,0.22,0.99,0.01,1.14,0.63,0.13,0.53,1,87.1,85.3,0.98,1,"R ","M08TNS1.2_L03"
37,2.41,2,186,48,0.18,1.06,0.74,1.03,0.26,0.01,0.31,1,74.7,75.8,0.89,1,"R ","M08TNS1.2_M07"
38,0.2,2,186,124,0.18,1.01,0.19,0.96,-0.28,0.04,0.47,1,71.3,74.6,1,1,"R ","M08TNS1.2_H11"
39,1.44,2,186,81,0.16,1.05,0.97,1.1,1.09,0.01,0.36,1,66.9,66.8,0.78,1,"R ","M08FUN1.2_L02"
40,1.95,2,186,63,0.17,1.03,0.44,1.06,0.55,0.01,0.35,1,73.6,70.4,0.9,1,"R ","M08FUN1.2_M06"
41,1.7,2,186,71,0.17,1.15,2.33,1.14,1.26,0.03,0.3,1,62.4,68.1,0.57,1,"R ","M08FUN1.2_H10"
