"Entry","Difficulty","Status","Count","RawScore","SE","Infit","Infit_Z","Outfit","Outfit_Z","Displacement","PointMeasureCorr","Weight","ObservMatch","ExpectMatch","PointMeasureExpected","RMSR","WMLE","Group","Model","Recoding","ItemID"
12,0.15,2,610,329,0.1,0.92,-2.01,0.84,-2.33,0.27,0.58,1,73.4,73.1,0.52,0.41,0.15,1," R"," ."," M06STP2.5BM05"
13,0.16,2,610,369,0.1,1.19,4.24,1.15,1.96,-0.12,0.44,1,64.1,73.1,0.52,0.46,0.16,1," R"," ."," M06TNS1.1_M07"
14,0.26,2,610,328,0.1,0.97,-0.79,0.89,-1.5,0.17,0.54,1,71.3,72.4,0.52,0.42,0.26,1," R"," ."," M06TNS1.1_L01"
15,0.36,2,610,324,0.1,0.85,-4,0.82,-2.68,0.11,0.58,1,78.6,71.7,0.51,0.4,0.36,1," R"," ."," M06STP2.5_M06"
16,1.23,1,610,239,0.1,0.92,-2.24,0.84,-2.09,0,0.49,1,73.7,70.4,0.45,0.42,1.23,1," R"," ."," M06RPR1.2_M05"
17,0.93,2,610,253,0.09,0.95,-1.49,0.89,-1.46,0.17,0.48,1,72.5,69.9,0.47,0.43,0.93,1," R"," ."," M06RPR1.1_H09"
18,1.51,1,610,209,0.1,1.02,0.41,0.96,-0.44,0,0.42,1,70.5,71.8,0.42,0.43,1.5,1," R"," ."," M06TNS2.2_L02"
19,0.42,2,610,335,0.1,0.81,-5.04,0.73,-4.26,-0.05,0.6,1,79.1,71.4,0.5,0.39,0.42,1," R"," ."," M06RPR1.1_L04"
20,1.06,1,610,258,0.09,0.96,-1.11,0.95,-0.69,0,0.48,1,71.7,70,0.46,0.43,1.06,1," R"," ."," M06TNS3.5_H10"
21,0.46,2,610,330,0.1,0.85,-3.87,0.79,-3.23,-0.05,0.57,1,77.5,71.2,0.5,0.4,0.46,1," R"," ."," M06STP2.5BH10"
22,1.89,1,610,170,0.1,1.35,6.91,1.84,5.87,0,0.18,1,70.1,74.9,0.39,0.48,1.89,1," R"," ."," M06EXE1.3_M05"
23,0.49,2,610,288,0.1,1.02,0.62,1.01,0.12,0.3,0.49,1,70.6,71,0.5,0.44,0.49,1," R"," ."," M06TNS3.6AL04"
24,0.52,1,610,318,0.1,0.8,-5.39,0.72,-4.45,0,0.59,1,78.9,70.9,0.5,0.39,0.52,1," R"," ."," M06GEO1.2_L02"
25,0.5,2,610,313,0.1,0.89,-2.79,0.84,-2.48,0.07,0.55,1,73.9,71,0.5,0.41,0.5,1," R"," ."," M06STP2.5_L02"
26,1.18,1,610,244,0.1,0.99,-0.19,0.92,-0.99,0,0.46,1,71.5,70.3,0.45,0.44,1.18,1," R"," ."," M06RPR1.2_H11"
27,0.55,2,610,297,0.1,0.9,-2.76,0.82,-2.69,0.16,0.55,1,75,70.8,0.5,0.41,0.55,1," R"," ."," M06EXE1.1_M06"
28,1.91,1,610,168,0.1,1.12,2.57,1.17,1.41,0,0.32,1,72.9,75.1,0.39,0.43,1.91,1," R"," ."," M06STP1.2_M05"
29,0.75,2,610,295,0.09,0.94,-1.69,0.86,-2.02,-0.02,0.52,1,70.8,70.1,0.48,0.43,0.75,1," R"," ."," M06GEO1.1_L01"
30,1.16,1,610,247,0.09,1.32,7.95,1.44,4.87,0,0.29,1,58.9,70.2,0.45,0.5,1.16,1," R"," ."," M06EXE3.9_L04"
31,0.75,2,610,334,0.09,0.87,-3.69,0.8,-2.99,-0.37,0.57,1,74.1,70.1,0.48,0.41,0.75,1," R"," ."," M06TNS3.6AL01"
32,1.95,1,610,164,0.1,1.13,2.77,1.11,0.9,0,0.32,1,72.2,75.5,0.39,0.43,1.95,1," R"," ."," M06GEO1.3_H12"
33,0.79,2,610,278,0.09,0.97,-0.77,0.92,-1.11,0.09,0.49,1,71.2,70,0.48,0.43,0.79,1," R"," ."," M06EXE2.8_H09"
34,1.89,1,610,170,0.1,1.04,0.9,1.05,0.45,0,0.37,1,74.6,74.9,0.39,0.42,1.89,1," R"," ."," M06STP1.3_M05"
35,0.81,2,610,255,0.09,0.9,-2.66,0.83,-2.56,0.27,0.51,1,74.1,70,0.48,0.42,0.81,1," R"," ."," M06TNS1.1_H12"
36,1.37,1,610,224,0.1,0.93,-1.83,0.83,-1.96,0,0.47,1,72.7,71,0.44,0.42,1.36,1," R"," ."," M06EXE2.5_L01"
37,0.85,2,610,259,0.09,0.83,-5.03,0.74,-4.02,0.2,0.55,1,76.9,70,0.47,0.4,0.85,1," R"," ."," M06STP2.5BH11"
38,0.09,1,610,364,0.1,1,0.07,0.92,-1.06,0,0.53,1,69.8,73.5,0.53,0.42,0.09,1," R"," ."," M06TNS3.7AH10"
39,0.98,2,610,287,0.09,0.99,-0.18,0.94,-0.73,-0.18,0.49,1,69.4,69.9,0.47,0.44,0.98,1," R"," ."," M06EXE2.8_L01"
40,1,2,610,223,0.09,1.05,1.44,0.99,-0.05,0.37,0.41,1,66.3,69.9,0.46,0.45,1,1," R"," ."," M06TNS1.1_H09"
41,1.17,2,610,234,0.1,0.94,-1.69,0.83,-2.2,0.1,0.48,1,71.2,70.2,0.45,0.42,1.17,1," R"," ."," M06RPR1.1_M05"
42,1.17,2,610,311,0.1,1.11,3.01,1.06,0.72,-0.57,0.48,1,63.4,70.2,0.45,0.46,1.17,1," R"," ."," M06TNS3.6AL02"
43,1.24,2,610,238,0.1,0.95,-1.31,0.86,-1.68,0,0.47,1,71.8,70.5,0.45,0.43,1.24,1," R"," ."," M06GEO1.1_M05"
44,1.33,2,610,221,0.1,1.39,9.18,1.51,5.11,0.06,0.23,1,58.4,70.8,0.44,0.51,1.33,1," R"," ."," M06EXE2.7_M06"
45,1.43,2,610,238,0.1,1.06,1.58,0.98,-0.18,-0.18,0.44,1,68.6,71.3,0.43,0.44,1.43,1," R"," ."," M06EXE2.8_M06"
46,1.66,2,610,257,0.1,1.14,3.23,1.14,1.34,-0.57,0.47,1,66.8,72.9,0.41,0.45,1.66,1," R"," ."," M06GEO1.1_M07"
47,2.28,2,610,136,0.11,1.2,3.46,1.36,2.32,-0.02,0.25,1,75,79,0.36,0.42,2.28,1," R"," ."," M06TNS2.4_L02"
48,2.51,2,610,119,0.11,1.12,1.93,1.22,1.36,-0.04,0.28,1,80.5,81.4,0.34,0.39,2.51,1," R"," ."," M06EXE2.7_M05"
