"Entry","Difficulty","Status","Count","RawScore","SE","Infit","Infit_Z","Outfit","Outfit_Z","Displacement","PointMeasureCorr","Weight","ObservMatch","ExpectMatch","PointMeasureExpected","RMSR","WMLE","Group","Model","Recoding","ItemID"
27,-0.24,2,645,276,0.1,1.07,1.64,0.96,-0.47,0.65,0.51,1,70.1,73,0.53,0.44,-0.24,1," R"," ."," M03MED3.7BL01"
28,1.04,1,645,205,0.1,1.16,3.75,1.13,0.9,0,0.35,1,66.3,73.1,0.42,0.45,1.04,1," R"," ."," M03NOF1.2AM08"
29,-0.18,2,645,298,0.09,0.95,-1.34,0.84,-1.87,0.4,0.54,1,72.7,72.6,0.52,0.41,-0.18,1," R"," ."," M03OAT2.5_M05"
30,0.26,1,645,293,0.09,1.14,3.62,1.11,1.04,0,0.43,1,64.7,70.7,0.49,0.46,0.26,1," R"," ."," M03NBT1.3_L03"
31,-0.01,2,645,281,0.09,0.97,-0.81,0.89,-1.13,0.37,0.51,1,72.7,71.7,0.51,0.42,-0.01,1," R"," ."," M03MED1.2_L02"
32,0.4,1,645,277,0.09,0.85,-4.34,0.76,-2.37,0,0.54,1,77.4,70.5,0.47,0.4,0.4,1," R"," ."," M03MED2.3_L03"
33,0,2,645,295,0.09,0.9,-2.6,0.81,-2.11,0.24,0.54,1,74.6,71.7,0.51,0.41,0,1," R"," ."," M03OAT1.1_M06"
34,0.32,1,645,286,0.09,0.93,-2.14,0.83,-1.73,0,0.52,1,72.4,70.6,0.48,0.42,0.32,1," R"," ."," M03MED2.3_M08"
35,0.24,2,645,308,0.09,0.89,-3.22,0.83,-1.72,-0.1,0.54,1,76.6,70.8,0.49,0.41,0.24,1," R"," ."," M03OAT2.5_M08"
36,0.59,1,645,255,0.09,1.42,9.9,1.4,3.01,0,0.28,1,53,70.8,0.46,0.51,0.59,1," R"," ."," M03NOF1.3BH11"
37,0.33,2,645,262,0.09,1.21,5.41,1.13,1.24,0.2,0.38,1,59.3,70.6,0.48,0.48,0.33,1," R"," ."," M03NBT1.3_H11"
38,1.18,1,645,190,0.1,1.1,2.4,1.1,0.72,0,0.35,1,71.2,74.3,0.4,0.43,1.18,1," R"," ."," M03MED2.4_H11"
39,0.43,2,645,288,0.09,0.9,-2.88,0.81,-1.77,-0.12,0.53,1,75.3,70.5,0.47,0.41,0.43,1," R"," ."," M03OAT4.8_H09"
40,0.5,2,645,224,0.09,1.08,2.08,1.02,0.25,0.36,0.4,1,68.1,70.6,0.46,0.45,0.5,1," R"," ."," M03OAT1.2_L02"
41,0.72,2,645,246,0.09,1.15,3.9,1.13,1.04,-0.04,0.39,1,66.3,71.2,0.44,0.46,0.72,1," R"," ."," M03NBT1.2_H11"
42,0.77,2,645,279,0.09,1.08,2.1,0.98,-0.08,-0.37,0.47,1,67,71.4,0.44,0.44,0.77,1," R"," ."," M03MED1.2_L03"
43,0.81,2,645,285,0.09,1.24,6.03,1.25,1.79,-0.45,0.41,1,62.4,71.6,0.44,0.48,0.81,1," R"," ."," M03MED1.1_H11"
44,0.81,2,645,224,0.09,1,0.12,0.95,-0.35,0.06,0.43,1,69.8,71.6,0.44,0.43,0.81,1," R"," ."," M03OAT2.6_M07"
45,0.98,2,645,344,0.1,1.44,9.9,1.54,3.35,-1.09,0.47,1,59.7,72.6,0.42,0.51,0.98,1," R"," ."," M03MED3.7BM08"
46,1.05,2,645,263,0.1,1.12,2.84,1.15,1.02,-0.5,0.46,1,69.3,73.2,0.41,0.44,1.05,1," R"," ."," M03GEO1.2_H10"
47,1.47,2,645,182,0.1,1.16,3.12,1.17,1.01,-0.2,0.36,1,73.3,77.1,0.38,0.43,1.47,1," R"," ."," M03NOF1.2AL03"
48,1.56,2,645,184,0.1,1.18,3.44,1.39,2.09,-0.3,0.36,1,73.5,78,0.37,0.42,1.56,1," R"," ."," M03MED3.7BM07"
